from_user,user_followers_count,user_friends_count,retweet,tweet
RosanaMndez4,38,414,True,False
aspidlleida,981,733,True,False
ffabretto,4557,469,True,False
NinaMadre,572,152,True,False
loposible_ok,17,86,False,True
ItziarCastro,32102,3882,True,False
Pastoralguasdua,70,485,True,False
LluisaMoretSabi,4175,4868,True,False
gonzalez_puy,13,64,True,False
redondoenred,1389,601,True,False
fabipepin,20,32,True,False
IvanParro1,80,130,True,False
chavarriajg,7,108,True,False
CentralASI,2365,2518,True,False
RafaArtal,723,1197,True,False
jjbamo,3059,2312,False,True
davidgvtierrez,2858,829,False,True
fradulo,66,81,True,False
florchsandoval,1398,2229,True,False
luiso61,425,519,True,False
CgEspBahiaBlanc,1632,400,True,False
ResilienteCA,611,565,False,True
molakarla,487,678,False,True
InvolucrateOAX,35,57,True,False
Cristobalrn,98,98,True,False
CRE_Villalba,918,428,False,True
cotarb,435,452,True,False
AlcaldesMexico,46123,24577,False,True
marceporticino,593,595,True,False
JohanaCiro,612,585,True,False
fes6692,20,78,True,False
Pipe_arancbia,562,1905,True,False
MundoSoral,82,183,True,False
luis_garzon_r,79,1516,True,False
natacarbonell,4646,5104,True,False
NQN_LAB,881,1382,True,False
marta_tomash,110,55,True,False
amoyacoach,351,367,True,False
EDMIRYA,410,1908,True,False
SandraLpezVergs,699,318,False,True
OviedoFidel,8546,3297,True,False
OviedoFidel,8546,3297,True,False
OviedoFidel,8546,3297,True,False
EnlacesXSustent,272,2149,True,False
fmujeres,14914,274,False,True
cartiga_global,1226,4089,False,True
AnamiReyesA,358,1422,True,False
peral_silvia,611,1956,True,False
natsvg,72,360,True,False
barriousera,371,462,True,False
quinteirodacruz,215,230,True,False
Neofitasdelcafe,258,408,True,False
PuertodeCtg,6244,950,False,True
AleixNoguera_,84,607,True,False
karilamodelo,75,174,True,False
ConsEspCDMX,4325,206,True,False
ConsejoSUPO,122,134,True,False
RolandoOcampoA,347,99,True,False
jgomezgl,27,280,True,False
Pao_PintoV,9,41,True,False
Trini_MSanz,496,1447,True,False
mirnayonis,1472,516,False,True
CiclistasCoyote,641,678,True,False
altrabajoenbici,14170,882,True,False
LaCasaEncendida,389975,8162,True,False
LuzMaraPerez5,15,21,True,False
JCNOGAR,21,41,True,False
JCNOGAR,21,41,True,False
innovactoras,355,624,False,True
JuliusEmperator,15,26,True,False
DipPastorVera,2358,4312,True,False
mc_sanchezanton,66,96,True,False
irenepanea,491,657,False,True
adriana_conconi,145,156,True,False
CBSNetEc,313,398,True,False
RafaPazHdez,150,815,True,False
josedegracia3,78,376,True,False
Kendy_Mar,502,1396,True,False
Corresponsables,28809,18644,False,True
senacytgt,1440,259,False,True
sanroquemola,101,49,True,False
danielsenderos,23113,20994,True,False
AmbitoI,494,423,True,False
Samuelbaixauli,870,896,True,False
juanchokiss1,110,279,True,False
SoniaBLBida,352,202,True,False
MoncasideAlvear,3061,2754,False,True
diana_alforja,4227,5000,True,False
HRtuweb,121,284,True,False
ALCsinhambre,2943,1977,True,False
nelaescalona10,212,277,True,False
InpacOaxaca,72,140,True,False
Carcelen3,1048,858,True,False
ciberyolanda,3125,1380,True,False
AleixNoguera_,84,607,True,False
I2ImpactSocial,115,377,False,True
luisrgonzal23,208,595,True,False
M_LuzOrtega,2357,1832,True,False
africa_lorente,2721,2777,True,False
rafallanesripol,182,100,True,False
LauSebastian80,13,26,True,False
LauSebastian80,13,26,True,False
CRSTNPRT,24,118,True,False
CulturaRSC,4997,627,True,False
RoxyWar,41,84,False,True
gablozano,280,759,False,True
angeleschilino,54,18,True,False
joaquincano10,242,704,True,False
incatema,607,1987,False,True
DPNArgentina,9757,3769,False,True
lizconcha,1599,909,True,False
SEDESOH_GobOax,11073,368,True,False
claritzaopineda,733,593,True,False
Yola_MartinezL,2951,1032,False,True
ComoMeMuevoUy,1050,2372,True,False
NeilRoberto1,26,293,True,False
MasaCriticaMvd,499,82,False,True
viceUPOE3,573,288,False,True
INAFED_Mx,4952,408,False,True
I2ImpactSocial,115,377,False,True
MartaIglesiasLp,153,306,True,False
nnggCarabanchel,2453,2746,True,False
mpiedadmartinez,23,50,True,False
Laboratoriorg,162,471,False,True
lanzarotejesus,1080,818,True,False
gabybuada,3532,3239,True,False
SenenaCorbalan,260,185,True,False
SandrojCaseres,617,600,True,False
LaniAnaya,1063,3386,True,False
JsSotoG,110,401,True,False
SDSNMexico,90,5,True,False
cousunam,180,136,False,True
EduardoRE19,2072,4631,True,False
miguelperezsubi,657,167,True,False
thisisgo0od,434,657,True,False
cenarsecs,2217,734,True,False
thisisgo0od,434,657,True,False
OtroManagement,1384,1264,True,False
modasosbcn,3478,1014,False,True
CentralASI,2365,2511,True,False
EconomicasUMU,1332,361,True,False
julian_dangelo,3329,1195,False,True
Miquel_R_C,95,86,True,False
usuariosdeinter,358,99,True,False
maru21lopez,0,1,True,False
clic_koala,90,351,False,True
LMandrino,744,529,True,False
antoniojaguiIar,503,548,True,False
kapepilar,525,1184,True,False
CapacitaRSE,19712,2175,False,True
Corresponsables,28809,18644,False,True
ecorina,1325,2982,True,False
JavierArgolo,367,1321,True,False
PercebeCB,48,50,True,False
Ajimenezpiernas,76,83,True,False
MariadelMar_F,1850,1160,True,False
IGUALES_,1623,372,False,True
edgarlucifer,359,403,True,False
rael101471,37,110,True,False
REDAC_DDHH,3412,592,False,True
jackycoriolis,200,634,False,True
sensiugt,148,200,True,False
giselfust,1692,1570,True,False
mariaferquijano,247,548,True,False
RSCresponsable,246,150,False,True
SonyaGuerraLpz,1068,1038,False,True
anaurreaga,147,364,True,False
AnwarBenitez,646,1776,True,False
Expok,10544,714,False,True
anitaahh7,27,203,True,False
MaritaVillone,3689,4996,True,False
RRIIglocales,769,679,True,False
RRIIglocales,769,679,True,False
RRIIglocales,769,679,True,False
PNUDLAC,15457,2019,True,False
RRIIglocales,769,679,True,False
RRIIglocales,769,679,True,False
PPDEcuador,882,3401,True,False
SilviaMorimoto,2015,1172,True,False
SilviaMorimoto,2015,1172,True,False
FAbiertas,290,625,True,False
PNUD_Venezuela,3423,379,False,True
blancagomezint,151,339,True,False
FAbiertas,290,625,True,False
FAbiertas,290,625,True,False
FAbiertas,290,625,True,False
FAbiertas,290,625,True,False
MCHM_Chamartin,5865,1824,True,False
fbuyolo,7205,6346,True,False
fbuyolo,7205,6346,True,False
EGM34,32,219,True,False
CAAF_FCAR,352,255,True,False
SDGsbot,2851,10,True,False
danifrass,1570,3229,False,True
martinsaladillo,98,127,False,True
UATAEPGalvan,155,176,True,False
UEenParaguay,3861,442,True,False
madrigalrebe,2298,1935,True,False
CarlosGGlz,386,708,True,False
AnaOmeteotl,32,162,True,False
cepal_onu,372428,295,False,True
UATAEAndalucia,837,829,False,True
opsomschile,9973,932,True,False
AlejandraSaku,754,754,True,False
FLMadrid,45494,977,False,True
UmCarrasco,142,100,True,False
marcosantonr,8698,3404,True,False
SteveRamirez07,1043,2821,True,False
ElenaRguez_89,190,365,True,False
juancristobalrv,1408,1299,True,False
germanglezpaez,127,362,True,False
UATAEPGalvan,155,176,False,True
Laurapardoc,128,874,True,False
onumujeresgt,1408,540,False,True
luichigadea,18,79,True,False
africamarta1,9,48,True,False
marianalaetitia,16,66,True,False
patri24cazorla,131,167,False,True
RSEOnline,11875,5737,True,False
AEISinnovacion,30,150,False,True
Cermi_Estatal,26727,7405,True,False
BAMXPuebla,3339,1617,False,True
T_Organiza,1931,4996,True,False
ciberyolanda,3124,1379,True,False
antoniaarroyo,11318,4856,True,False
gacetadcooperar,1017,1311,True,False
gramontani,364,516,False,True
Dmareado,42,130,True,False
los_ods,480,969,True,False
ArroyoPaloma,772,228,True,False
IndiaUNFund,131,128,True,False
ODSColombia,357,296,False,True
LA_UCEV,720,248,True,False
ConnieOC,805,905,True,False
MIVIOT,32771,2365,True,False
thisisglobally,12973,517,False,True
nahueloddone,3699,1894,False,True
CruzRojaCordoba,4445,486,False,True
FirmaAketzali,104,691,False,True
IPACOOP,3067,404,True,False
CancilleriaPma,60427,1008,False,True
UEmbPy,488,227,False,True
joyleban,912,877,False,True
Spassky63,193,128,True,False
Silvia_GarzaG,8354,1257,False,True
PNUDPanama,8360,1112,False,True
diputadospan,70801,127,True,False
ColibriEfecto,39,124,False,True
Julianpra1A,46,89,True,False
cabieles,336,634,True,False
ColegioHerma,371,219,True,False
elsacasas,8731,2545,True,False
nahueloddone,3699,1894,False,True
TravelisaVM,11,270,True,False
nahueloddone,3699,1894,False,True
Annaludmilla,155,1234,True,False
Danielaamdza,107,107,True,False
Danii_L,931,816,True,False
blancagomezint,151,339,True,False
DipPastorVera,2358,4313,True,False
DipPastorVera,2358,4313,True,False
opsoms,115754,3198,True,False
UECoE3,736,183,False,True
FAOParaguay,3769,942,False,True
ALCsinhambre,2942,1977,True,False
AlejandroTakO,83,80,True,False
ampasantacruz,453,1130,True,False
Patrondehuasca,585,1040,True,False
Seryes_corredor,567,1133,True,False
M_LuzOrtega,2357,1832,True,False
unicoos,38650,453,True,False
Seryes_corredor,567,1133,True,False
Silvia_GarzaG,8354,1256,False,True
GabrielaRana197,212,1314,False,True
ConstruyendoyC,1610,877,False,True
Veritasmartino,544,1216,True,False
Dalyr18,2099,310,True,False
ImperdibleCotec,2620,526,False,True
ekifundacion,87,388,False,True
FacilitarNQN,500,959,True,False
MesaFederalPC,335,583,True,False
CooperacionESP,26120,2380,True,False
FederalLab,365,615,True,False
NegroFigueroa13,707,2081,True,False
PNUDEcuador,9166,1424,False,True
diegosrdz,829,2592,True,False
DipPastorVera,2358,4313,True,False
OisocOficial,198,438,False,True
NQN_LAB,880,1382,False,True
Voluntare,3360,1669,True,False
PJCOMEXI,4612,1258,False,True
MediosTec21_Vva,2674,4949,False,True
Macuarmisen,1930,871,False,True
RaquelPVeloso,1804,1885,True,False
CEPYME500,437,595,True,False
PremioSacha,443,345,False,True
AnaAntunezVeron,1447,644,True,False
Agenda_Empresa,2429,749,True,False
SchneiderMX,32683,1321,False,True
FAOGuatemala,5349,811,True,False
UcjcLab,79,76,True,False
noemiquevedo,232,433,True,False
FundacionSaciar,870,2131,False,True
jbparalax,962,915,False,True
pactoglobalpy,937,155,False,True
DazaIrreno,302,639,True,False
FAOParaguay,3769,942,False,True
AIAFcolombia,3903,726,True,False
FAO_Colombia,13770,941,False,True
ongawa4d,10357,2977,True,False
ProgresoMF,614,655,False,True
Radiocamarapy,10584,845,True,False
antoniaarroyo,11318,4856,True,False
SDGsbot,2850,10,True,False
ONUBIBUV,135,297,True,False
FAOParaguay,3768,942,False,True
Senafe2003,31,33,True,False
CECODES,4123,559,False,True
ONUBIBUV,135,297,True,False
anyalors,4299,5001,True,False
Laralop76,23,44,True,False
nahueloddone,3697,1894,False,True
DangondNader,529,361,True,False
redecim,188,206,False,True
Ecoitalia1,71,337,False,True
FAOParaguay,3768,942,False,True
Ethic_,33928,1779,True,False
IDi_PIENSA,13,105,False,True
aidpr19,136,756,True,False
jcrisen,1439,2633,True,False
rubenricano,5536,3773,False,True
CentroOds,10336,125,False,True
CMDMexico,1853,1599,False,True
nahueloddone,3697,1894,False,True
GraneroGustavo,244,857,True,False
Auladelestrecho,326,271,False,True
PlataformadeONG,7502,734,True,False
VraeaUdeC,239,482,True,False
inma_idacu,4300,4340,True,False
UNFPAPy,2088,1422,True,False
cousunam,178,135,False,True
UCETAM,575,355,True,False
accion_verapaz,550,680,True,False
biobiosfera,104,258,False,True
comunideas_,469,778,False,True
AsprillaPaulina,103,216,True,False
jramiroperez,4602,4625,True,False
UNOPS_es,11531,792,False,True
etomast,2045,5001,True,False
skynetsystems_,58,272,True,False
getupandgoalsES,10,32,False,True
Escuela2CoopV,421,193,True,False
ComosCarmen,179,379,True,False
DangondNader,529,361,True,False
RedCiudadesBici,9208,2096,True,False
PactoMundial,17471,558,False,True
CEPES2,4567,1141,False,True
DireccionJulia,97,126,True,False
CapacitaRSE,19710,2175,False,True
DireccionJulia,97,126,True,False
Rafael80297517,5,10,True,False
CCBiblio,4339,1841,False,True
Patriciamunozal,125,641,True,False
CentralASI,2365,2511,True,False
LitzianPineda,166,656,False,True
AsociacionICID,575,1459,False,True
LA_UCEV,719,248,False,True
aramayuelas,2402,1430,False,True
Senniaf,8168,809,True,False
nanetegarces,645,2420,True,False
uimunicipalista,4535,469,False,True
ISMERCOSUR,1945,642,True,False
ManuelaVilaboy,401,885,True,False
SELAInforma,4299,966,True,False
cfiemiranda,1431,249,True,False
Macuarmisen,1930,869,False,True
tonyvives,4174,19,False,True
AMETIC_es,10677,1222,False,True
fortunata_2030,1514,2136,True,False
Funseam,1334,1206,False,True
fortunata_2030,1514,2136,True,False
jmgonzal74,0,15,True,False
Jorge_barrero_f,2361,882,True,False
fortunata_2030,1514,2136,True,False
nahueloddone,3695,1892,False,True
Packnet_,2075,992,True,False
Escuela2CoopV,421,193,True,False
fesabid,9583,2534,True,False
UOCuniversidad,32319,2156,True,False
Albertovicentep,440,507,True,False
Escuela2CoopV,421,193,True,False
PedroJ_Cuestas,10918,3949,True,False
elenamiama,94,335,True,False
UECoE3,736,183,False,True
fabicamargolu,157,119,False,True
PlanClimaCity,9340,4113,True,False
mgarciab01,1328,2120,True,False
RRIIglocales,769,679,True,False
FAbiertas,290,625,True,False
nahueloddone,3695,1892,False,True
SellesYeniffer,2,18,True,False
ImperdibleCotec,2620,526,False,True
Corresponsables,28807,18646,False,True
manuelbonilla94,2000,265,True,False
irvalpoSocial,465,493,False,True
PactoMundial,17471,558,True,False
iegUC3M,2929,915,True,False
GameroEstefania,62,163,True,False
LuisRicote,1084,1304,True,False
psangar1,124,189,False,True
bibliocampusMTY,3778,226,True,False
npvences,17034,10121,True,False
JorgeFaibre,10309,1293,True,False
rubenricano,5535,3773,True,False
egtestal,199,268,True,False
lvegfid,191,310,True,False
P4Gpartnerships,2112,898,True,False
nicofdzperez,1725,1122,True,False
CMDMexico,1852,1599,False,True
ferranmorales,1218,1879,True,False
PNUD_Venezuela,3423,379,False,True
cncuvenezuelau1,90,71,False,True
NormasUNE,2512,367,True,False
santimalvicino,273,1405,False,True
cncuvenezuelau1,90,71,False,True
Lorena_Struch,164,213,True,False
gomezpickering,14287,4546,True,False
Edudesarrollo,11906,5918,True,False
Novaltia,1015,782,True,False
mprp37k,51,77,True,False
MCR_Sostenible,997,2248,True,False
Cenfarte,278,237,True,False
Begoa46,2395,1002,True,False
BBVABancaRespon,3684,752,True,False
UNESCO_es,422178,3691,True,False
EmbajadaESPenRD,1863,534,True,False
MJesus_Saff,239,324,True,False
Raquel_Szt,971,1806,False,True
carmenb15,13,108,True,False
rosaeropa,94,73,True,False
bibliotecaUGR,4495,3481,False,True
profefrans,246,230,True,False
UATAEAndalucia,835,828,True,False
CCiudadanaEs,2217,1187,False,True
AsociacionICID,575,1459,False,True
CCiudadanaEs,2217,1187,True,False
bbva,2590568,370,False,True
aambros,2103,1527,True,False
CCiudadanaEs,2217,1187,True,False
CooperacionAND,2036,568,True,False
UNDP_ART,2245,687,False,True
ayt0r,534,301,False,True
Orienta_FP,1943,2112,True,False
CCiudadanaEs,2217,1187,True,False
Albersanpa,77,162,True,False
sumafundacion,17,8,False,True
LA_UCEV,719,248,True,False
centro8marzo,666,869,False,True
GabrielFerrero1,1285,835,True,False
etsiaab,2314,586,False,True
HoraAmerica,3296,1598,True,False
almu_hs,860,361,True,False
sic4change,454,1171,False,True
Corresponsables,28809,18646,False,True
FrayPedroUrbina,342,488,False,True
GrupoAIS,318,115,True,False
fbuyolo,7204,6347,True,False
somos_dLana,1389,889,False,True
UCETAM,575,355,True,False
lccabareda,1881,3313,True,False
bbvaedufin,10835,1919,False,True
iruizhg,194,272,True,False
ferchudelgado,1051,2195,True,False
Proarbol_Col,10508,5283,True,False
iCOFAS,870,431,True,False
empleo_SEPE,52131,428,True,False
FunTresCulturas,6052,1158,True,False
FunTresCulturas,6052,1158,True,False
FunTresCulturas,6052,1158,True,False
agirrecenter,2228,1048,False,True
MdpDS_uc3m,55,324,True,False
uimunicipalista,4535,469,True,False
puntosigre,11571,2215,False,True
pedrajasmarta,1321,667,True,False
SDGChangemakers,2584,210,True,False
FIIAPP,8426,2402,False,True
pedrajasmarta,1321,667,True,False
pascuagon,79,329,False,True
pedrajasmarta,1321,667,True,False
ObsLaRabida,71,53,False,True
arte_con_causa,261,64,False,True
CITIX_ES,1361,1349,False,True
FVarazdin,134,676,False,True
carmen62973823,7,26,True,False
Susan_herrero,909,822,True,False
Catedra_RSC,2571,1066,True,False
CooperacionAND,2036,568,True,False
CruzRojaProvTfe,9665,717,False,True
Catedra_RSC,2571,1066,True,False
ShaliiAriaas,369,406,True,False
mirenamaiaiguar,313,384,True,False
uimunicipalista,4535,469,True,False
pedrajasmarta,1321,667,False,True
dabaluis,112,294,True,False
edna_guidi,105,115,False,True
APLU_Galicia,93,168,False,True
FuturoEnComun,1173,415,True,False
PwC_Spain,20673,1632,True,False
GabrielFerrero1,1285,835,False,True
JaviAirbus,75,164,True,False
LaCasaEncendida,389977,8162,True,False
ProgresoMF,613,655,False,True
UOCbiblioteca,2092,959,False,True
Masbyze,148,211,True,False
Mercasa_mercas,3399,937,False,True
redongdmad,3047,1758,True,False
IvnWilliams1,155,667,True,False
Corresponsables,28808,18646,False,True
AxSolidaridad,19782,5724,False,True
edna_guidi,105,115,False,True
SumaAlicante,934,271,False,True
EMPODERA_org,5323,1201,False,True
tuvozalmundo,8531,8457,False,True
Corresponsables,28808,18646,False,True
lavozempresari2,143,237,False,True
LBG_Spain,392,607,True,False
almu_hs,860,361,True,False
UECoE3,736,183,False,True
geofumadas,20961,6148,False,True
ASUNTOS_UAGROZN,193,156,True,False
Silvia_FM_,847,514,True,False
uimunicipalista,4535,469,False,True
medcara,176,490,True,False
javiergpatino,1229,2133,True,False
evadhb,78,124,True,False
kjr5n2009,80,118,True,False
medcara,176,490,False,True
juanangepoyatos,1493,1720,True,False
AnaBarrero,2267,1655,True,False
eusumogal,4008,1659,False,True
CajaIngenieros,13829,11711,False,True
uimunicipalista,4535,469,False,True
paula_g,989,897,True,False
CruzRojaVLC,1461,500,True,False
Cotec_Innova,38878,1623,True,False
fbuyolo,7203,6347,True,False
MaristasMedit,2925,241,True,False
Adolfo_Borrero,893,726,True,False
CEF_MN,546,174,False,True
UCETAM,575,355,False,True
UCETAM,575,355,True,False
luiso61,425,519,True,False
cibervoluntario,16978,3444,False,True
mafercm31,320,480,True,False
aambros,2102,1526,True,False
ColegioHerma,369,216,False,True
Improvechange,1892,743,False,True
JavierMarugan,26,120,True,False
savilsan,74,37,True,False
FondoGalego,2028,1288,True,False
USO_Internacion,476,365,True,False
luiscayoperez,6030,5152,True,False
TSolarGroup,1141,1296,True,False
Malvarcita,4075,2259,True,False
